City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
697,Nuuk,GL,64.1835,-51.7216,43.41,100,75,16.11,mist
698,Talaya,RU,61.3833,152.75,64.99,56,100,15.82,overcast clouds
699,Beyneu,KZ,45.3167,55.2,79.86,35,13,3.02,few clouds
700,Sinnamary,GF,5.3833,-52.95,78.55,83,71,8.55,broken clouds
701,Gerardmer,FR,48.0735,6.8779,54.0,99,100,13.65,moderate rain
702,Batemans Bay,AU,-35.7167,150.1833,61.11,68,32,5.79,scattered clouds
703,Tromso,NO,69.6496,18.957,52.45,82,0,10.36,clear sky
704,Richards Bay,ZA,-28.783,32.0377,53.69,79,2,5.14,clear sky
705,Dordrecht,NL,51.81,4.6736,66.24,94,97,5.01,overcast clouds
706,Fort Abbas,PK,29.1925,72.8536,90.84,60,28,9.89,scattered clouds
707,Viamao,BR,-30.0811,-51.0233,64.38,80,0,6.91,light rain
708,Franklin,US,39.9667,-83.0166,86.04,59,40,1.01,scattered clouds
709,Fort Morgan,US,40.2503,-103.8,81.82,39,1,11.5,clear sky
710,Porto Nacional,BR,-10.7081,-48.4172,80.6,35,0,2.17,clear sky
711,Marawi,PH,7.9986,124.2928,67.64,91,44,1.79,scattered clouds
712,Watsa,CD,3.0372,29.5355,63.19,97,100,2.48,overcast clouds
713,Krutikha,RU,53.9599,81.2093,54.46,87,45,10.0,scattered clouds
714,Catio,GW,11.2833,-15.25,79.07,85,96,7.05,overcast clouds
715,Ocampo,MX,21.65,-101.5,72.28,52,77,13.87,broken clouds
716,Hirara,JP,24.8,125.2833,82.67,89,20,4.61,few clouds
717,Ossora,RU,59.2353,163.0719,56.12,97,100,3.38,light rain
718,Vila Do Maio,CV,15.1333,-23.2167,77.79,88,8,14.14,clear sky
719,Da Lat,VN,11.9465,108.4419,59.34,98,89,1.5,overcast clouds
720,Oriximina,BR,-1.7656,-55.8661,81.21,65,95,3.09,overcast clouds
721,Urucara,BR,-2.5364,-57.76,80.24,67,96,1.79,overcast clouds
722,Tabligbo,TG,6.5833,1.5,78.62,78,100,8.32,overcast clouds
723,Krasnyy Chikoy,RU,50.3643,108.7512,58.82,94,14,3.51,few clouds
724,Djambala,CG,-2.5447,14.7533,78.33,38,100,5.79,overcast clouds
725,Wamba,NG,8.9333,8.6,73.11,90,100,1.12,overcast clouds
726,Fort Saint James,CA,54.4333,-124.25,81.05,23,40,8.34,scattered clouds
727,Togur,RU,58.3631,82.8265,59.61,96,20,7.72,few clouds
728,Cairns,AU,-16.9167,145.7667,79.95,92,90,9.22,overcast clouds
729,South River,US,40.4465,-74.386,88.86,73,32,1.01,scattered clouds
730,San Juan,AR,-31.5375,-68.5364,56.71,40,0,3.47,clear sky
731,Turka,UA,49.1541,23.0297,68.79,76,4,3.85,clear sky
732,Guerrero Negro,MX,27.9769,-114.0611,78.15,57,99,16.78,overcast clouds
733,Douentza,ML,14.9951,-2.9517,82.94,47,99,8.52,overcast clouds
734,Kingman,US,35.1894,-114.053,100.29,24,1,26.46,clear sky
735,Camaqua,BR,-30.8511,-51.8122,58.19,87,100,2.98,heavy intensity rain
736,Solnechnyy,RU,50.7214,136.6319,70.14,100,100,2.19,moderate rain
737,Nautla,MX,20.2167,-96.7833,79.59,71,95,3.83,overcast clouds
738,Acajutla,SV,13.5928,-89.8275,97.14,74,60,2.19,moderate rain
739,Bongandanga,CD,1.5,21.05,76.78,57,91,2.66,overcast clouds
740,Canberra,AU,-35.2835,149.1281,50.68,91,40,1.99,scattered clouds
741,Baruun-Urt,MN,46.6806,113.2792,68.59,59,81,7.7,broken clouds
742,Benicarlo,ES,40.4165,0.4271,72.25,56,85,4.0,overcast clouds
743,Victor Harbor,AU,-35.5667,138.6167,57.47,85,9,3.0,clear sky
744,Bukama,CD,-9.2,25.85,68.72,36,12,1.81,few clouds
745,Tezu,IN,27.9167,96.1667,74.95,97,100,2.28,overcast clouds
746,Mlimba,TZ,-8.8,35.8167,67.28,91,52,3.56,light rain
747,Hamilton,US,39.1834,-84.5333,87.26,61,40,1.99,scattered clouds
748,Monaragala,LK,6.8714,81.3487,76.82,74,98,2.59,overcast clouds
749,Nikki,BJ,9.9401,3.2108,72.34,93,84,6.02,broken clouds
750,Wuwei,CN,37.9281,102.6414,69.6,49,54,2.1,broken clouds
751,Puerto Madero,MX,14.7208,-92.4215,86.2,70,75,8.05,broken clouds
752,Muros,ES,42.7762,-9.0603,64.09,76,73,14.85,broken clouds
753,Sosnovo-Ozerskoye,RU,52.5249,111.5418,56.43,97,100,8.93,light rain
754,Chililabombwe,ZM,-12.3648,27.8229,58.71,54,2,6.04,clear sky
755,Puerto Escondido,MX,15.85,-97.0667,81.43,74,90,0.0,overcast clouds
756,Sarkand,KZ,45.41,79.9186,61.11,55,84,5.91,broken clouds
757,Teya,RU,60.3778,92.6267,61.95,80,47,2.57,scattered clouds
758,Athabasca,CA,54.7169,-113.2854,90.95,24,69,12.84,broken clouds
759,Colares,PT,38.7992,-9.4469,74.44,49,64,14.38,broken clouds
760,Mayumba,GA,-3.432,10.6554,70.88,91,46,5.57,scattered clouds
761,Saint-Andre-Avellin,CA,45.7168,-75.066,84.72,70,56,3.27,broken clouds
762,Abu Dhabi,AE,24.4667,54.3667,100.51,44,0,5.75,clear sky
763,Todos Santos,MX,23.45,-110.2167,96.01,73,71,4.45,broken clouds
764,Sovetskiy,RU,61.3614,63.5842,44.35,67,0,5.01,clear sky
765,Ripoll,ES,42.2006,2.1903,64.02,93,46,2.93,scattered clouds
766,Atar,MR,20.5169,-13.0499,94.87,24,1,7.63,clear sky
767,Revelstoke,CA,50.9832,-118.2023,94.6,19,5,7.18,clear sky
768,Thetford Mines,CA,46.0913,-71.3013,73.99,96,88,7.61,overcast clouds
769,Sampit,ID,-2.5333,112.95,70.45,98,100,1.81,overcast clouds
770,Suntar,RU,62.1444,117.6319,64.85,68,100,10.87,overcast clouds
771,Zhaotong,CN,27.3167,103.7167,62.82,94,100,4.41,overcast clouds
772,Worms,DE,49.6356,8.3597,63.39,93,96,5.01,overcast clouds
773,West Wendover,US,40.7391,-114.0733,94.21,15,1,13.8,clear sky
774,Gao,ML,16.6362,1.637,93.81,34,0,8.75,clear sky
775,Abrau-Dyurso,RU,44.69,37.59,71.06,55,0,11.3,clear sky
776,Luderitz,NA,-26.6481,15.1594,57.43,36,0,7.7,clear sky
777,Nampula,MZ,-15.1165,39.2666,66.15,94,0,6.91,clear sky
778,Altay,CN,47.8667,88.1167,61.03,51,13,6.51,few clouds
779,Mongo,TD,12.1844,18.693,78.71,70,83,6.8,broken clouds
780,Bone,DE,51.9669,12.1396,63.72,90,11,4.12,few clouds
781,Svetlogorsk,BY,52.6333,29.7333,70.07,79,49,6.29,scattered clouds
782,Turtas,RU,58.9417,69.1325,44.82,97,100,13.67,light rain
783,Jurado,CO,7.1053,-77.7641,78.73,86,79,3.15,broken clouds
784,Alihe,CN,50.5667,123.7167,72.3,96,72,4.18,broken clouds
785,Sacama,EC,-3.9,-79.2667,54.59,79,24,4.56,few clouds
786,Pozo Colorado,PY,-23.4923,-58.7972,83.14,32,100,5.32,overcast clouds
787,Turukhansk,RU,65.8167,87.9833,52.75,56,91,8.3,overcast clouds
788,Saint Austell,GB,50.3383,-4.7658,61.09,92,20,7.76,few clouds
789,San Angelo,US,31.4638,-100.437,93.54,36,1,7.0,clear sky
790,Aplahoue,BJ,6.9333,1.6833,75.36,80,93,6.15,overcast clouds
791,Mulanje,MW,-16.0316,35.5,60.71,93,4,7.36,clear sky
792,Severodvinsk,RU,64.5635,39.8302,64.51,88,86,6.35,overcast clouds
793,Riwaka,NZ,-41.0833,173.0,57.6,80,100,1.32,overcast clouds
794,Durango,MX,24.8333,-104.8333,63.14,79,99,2.71,overcast clouds
795,Tahoua,NE,14.8888,5.2692,90.28,43,76,10.07,broken clouds
796,Lianran,CN,24.9227,102.485,63.14,94,87,2.55,overcast clouds
797,Lichinga,MZ,-13.3128,35.2406,57.29,94,0,9.22,clear sky
798,Sao Joao Da Barra,BR,-21.6403,-41.0511,71.94,90,38,13.22,scattered clouds
799,Belaya Gora,RU,68.5333,146.4167,45.19,67,100,20.22,overcast clouds
800,Hualmay,PE,-11.0964,-77.6139,64.35,81,34,12.37,scattered clouds
801,Verkhnyaya Toyma,RU,62.2349,44.9985,63.64,68,84,0.65,broken clouds
802,Havre-Saint-Pierre,CA,50.2334,-63.5986,58.19,84,99,9.19,overcast clouds
803,Marsa Matruh,EG,31.3525,27.2453,78.15,74,0,9.64,clear sky
804,Lexington-Fayette,US,38.0498,-84.4585,84.29,63,75,1.01,broken clouds
805,Aksu,CN,41.1231,80.2644,70.29,48,35,5.48,scattered clouds
806,Tondano,ID,1.3038,124.9112,69.89,91,100,2.17,overcast clouds
807,Dickinson,US,29.4608,-95.0513,88.12,77,20,1.01,few clouds
808,Novobiryusinskiy,RU,56.9578,97.7076,65.66,70,28,0.43,scattered clouds
809,Kamaishi,JP,39.2667,141.8833,73.29,83,70,4.72,broken clouds
810,Manicore,BR,-5.8092,-61.3003,85.95,66,0,3.44,clear sky
811,Smoky Lake,CA,54.1169,-112.4686,90.48,28,78,12.86,broken clouds
812,Derzhavinsk,KZ,51.1,66.3167,50.7,66,68,7.09,broken clouds
813,Lincoln,US,40.8,-96.667,84.87,66,1,1.99,clear sky
814,Rezh,RU,57.37,61.4043,51.75,65,73,4.18,broken clouds
815,Jutai,BR,-5.1833,-68.9,76.82,85,64,2.91,broken clouds
816,Shiyan,CN,32.6475,110.7781,78.71,88,79,2.33,broken clouds
817,Walvis Bay,NA,-22.9575,14.5053,59.95,18,0,3.44,clear sky
818,Lakes Entrance,AU,-37.8811,147.981,55.18,72,58,8.48,broken clouds
819,Ixtapa,MX,20.7,-105.2,90.63,58,40,11.5,scattered clouds
820,Flinders,AU,-34.5833,150.8552,64.06,76,2,6.91,clear sky
821,Buzmeyin,TM,38.0507,58.2056,80.33,24,20,6.91,few clouds
822,Bambanglipuro,ID,-7.95,110.2833,56.61,85,100,7.02,overcast clouds
823,Manadhoo,MV,5.7667,73.3833,81.39,82,99,14.43,light rain
824,Gladstone,AU,-23.85,151.25,66.78,94,90,3.44,overcast clouds
825,Berdigestyakh,RU,62.0989,126.6992,70.77,53,97,1.16,overcast clouds
826,Bubaque,GW,11.2833,-15.8333,79.95,84,95,12.91,light rain
827,Natal,BR,-5.795,-35.2094,79.45,78,75,9.22,broken clouds
828,Mortka,RU,59.3322,66.0214,44.94,78,42,7.36,light rain
829,Altea,ES,38.5989,-0.0514,76.59,53,45,4.7,scattered clouds
830,Aguimes,ES,27.9054,-15.4461,69.66,73,20,31.07,few clouds
831,Jackson,US,42.4165,-122.8345,95.14,32,1,6.91,clear sky
832,Lazo,RU,43.3817,133.9014,76.24,63,3,1.79,clear sky
833,Kokopo,PG,-4.352,152.2633,84.16,67,91,9.62,overcast clouds
834,Ambagarh Chauki,IN,20.7833,80.7167,75.99,91,56,3.98,broken clouds
835,Agadir,MA,30.4202,-9.5982,68.45,78,2,7.54,clear sky
836,Buhe,CN,30.2876,112.2298,80.56,79,96,12.5,overcast clouds
837,Clifton,US,40.8584,-74.1638,87.51,68,1,1.01,clear sky
838,Ouegoa,NC,-20.35,164.4333,72.54,67,49,14.81,scattered clouds
839,Tilichiki,RU,60.4667,166.1,57.09,84,100,1.83,light rain
840,Hurghada,EG,27.2574,33.8129,86.22,27,63,14.5,broken clouds
841,Dicabisagan,PH,17.0818,122.4157,81.09,80,40,2.17,scattered clouds
842,Pochutla,MX,15.7432,-96.4661,87.82,71,100,3.94,overcast clouds
843,Witu,KE,-2.3889,40.4382,73.56,81,18,12.33,few clouds
844,Cochrane,CA,51.1834,-114.4687,90.43,27,13,9.1,few clouds
845,Ayan,RU,56.45,138.1667,66.31,65,100,5.93,overcast clouds
846,Bari,IT,41.1177,16.8512,81.84,44,0,8.01,clear sky
847,Lipari,IT,38.4674,14.954,77.56,64,19,9.06,few clouds
848,Kazachinskoye,RU,57.6953,93.2761,63.64,77,8,2.73,clear sky
849,Tambura,SS,5.6,27.4667,67.24,97,96,3.49,overcast clouds
850,Yambio,SS,4.5721,28.3955,67.06,96,88,3.06,overcast clouds
851,Northam,GB,51.0333,-4.2167,62.29,93,29,7.38,scattered clouds
852,Port Said,EG,31.2565,32.2841,80.24,68,0,9.8,clear sky
853,Manokwari,ID,-0.8667,134.0833,79.11,79,100,1.61,overcast clouds
854,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,75.22,27,64,5.01,broken clouds
855,Lisakovsk,KZ,52.5369,62.4936,50.43,66,21,7.47,few clouds
856,Wichian Buri,TH,15.6578,101.106,75.78,92,95,2.42,overcast clouds
857,Vao,NC,-22.6667,167.4833,69.35,62,95,18.41,overcast clouds
858,Garowe,SO,8.4054,48.4845,78.46,54,61,22.57,broken clouds
859,Hailey,US,43.5196,-114.3153,91.9,23,1,6.91,smoke
860,Beloha,MG,-25.1667,45.05,65.55,83,40,10.02,light rain
861,Frederikshavn,DK,57.4407,10.5366,68.99,84,28,4.99,scattered clouds
862,Koulikoro,ML,14.0,-7.75,87.15,43,93,7.56,overcast clouds
863,Palma,ES,39.5694,2.6502,74.03,53,20,3.0,few clouds
864,Sorland,NO,67.667,12.6934,56.05,83,81,11.27,broken clouds
865,Mosquera,CO,4.7059,-74.2302,62.69,55,75,12.66,broken clouds
866,Harper,LR,4.375,-7.7169,76.42,74,100,6.31,overcast clouds
867,Serenje,ZM,-13.2325,30.2352,55.62,55,8,6.91,clear sky
868,Joensuu,FI,62.6012,29.7632,69.28,79,0,2.3,clear sky
869,Shache,CN,38.4167,77.2406,77.59,22,43,7.07,scattered clouds
870,Umtata,ZA,-31.5889,28.7844,37.96,81,0,0.0,clear sky
871,San Jose,US,37.3394,-121.895,91.69,44,1,12.66,clear sky
872,Kourou,GF,5.1552,-52.6478,81.1,87,66,6.15,broken clouds
873,Antigonish,CA,45.6169,-61.9986,68.83,70,95,5.01,overcast clouds
874,Kojori,GE,41.6594,44.7025,62.1,56,100,2.26,overcast clouds
875,Werda,BW,-25.2667,23.2833,38.66,25,0,5.35,clear sky
876,Acapulco,MX,16.8634,-99.8901,87.62,70,75,8.05,broken clouds
877,Jijiga,ET,9.35,42.8,60.37,89,100,13.53,overcast clouds
878,Coruripe,BR,-10.1256,-36.1756,74.28,87,2,9.01,clear sky
879,Kalanguy,RU,51.0167,116.5167,62.76,93,73,3.91,broken clouds
880,Palaiokomi,GR,40.8667,23.9,76.86,53,0,2.51,clear sky
881,Spearfish,US,44.4908,-103.8594,76.24,65,75,3.0,broken clouds
882,Lakhisarai,IN,25.1768,86.0932,83.03,76,69,8.5,broken clouds
883,New Amsterdam,GY,6.25,-57.5167,76.46,89,48,4.34,scattered clouds
884,Te Anau,NZ,-45.4167,167.7167,46.29,93,100,1.07,overcast clouds
885,Prince Rupert,CA,54.3161,-130.3201,58.66,69,100,4.25,overcast clouds
886,Tiznit,MA,29.5833,-9.5,75.0,48,27,1.88,scattered clouds
887,Bafoulabe,ML,13.8065,-10.8321,86.09,60,82,8.03,broken clouds
888,Jever,DE,53.5833,7.9,68.02,100,75,4.61,broken clouds
889,Kirakira,SB,-10.4544,161.9205,83.89,75,74,15.23,broken clouds
890,Kokkola,FI,63.8385,23.1307,66.36,96,0,2.3,clear sky
891,Touros,BR,-5.1989,-35.4608,79.7,79,99,13.91,overcast clouds
892,Iquique,CL,-20.2208,-70.1431,60.84,84,34,7.05,scattered clouds
893,Majene,ID,-3.5403,118.9707,76.91,90,99,6.4,overcast clouds
894,Tulun,RU,54.5611,100.5792,63.57,70,17,2.51,few clouds
895,Daru,PG,-9.0763,143.2092,80.01,90,85,13.89,overcast clouds
896,Villarrica,PY,-25.75,-56.4333,73.58,40,95,3.24,light rain
897,Lerwick,GB,60.1545,-1.1494,55.4,93,100,23.29,overcast clouds
898,Trapani,IT,37.8333,12.6667,73.58,68,0,8.05,clear sky
899,Tokat,TR,40.4167,36.5833,52.12,97,11,4.32,few clouds
900,Shieli,KZ,44.1667,66.75,66.13,33,1,6.17,clear sky
901,Makakilo City,US,21.3469,-158.0858,83.68,65,75,6.91,broken clouds
902,Taviran,PH,7.1233,124.3197,77.05,92,99,3.18,overcast clouds
903,Talavera De La Reina,ES,39.9635,-4.8308,72.16,25,90,6.46,overcast clouds
904,Fianarantsoa,MG,-21.4333,47.0833,51.03,94,47,2.71,scattered clouds
905,Ontario,US,34.0633,-117.6509,103.75,37,40,8.01,scattered clouds
906,Anadyr,RU,64.75,177.4833,57.7,76,0,5.99,clear sky
907,Rosetown,CA,51.5501,-108.0014,85.98,27,8,8.3,clear sky
908,Port Blair,IN,11.6667,92.75,80.64,84,78,7.47,broken clouds
909,Columbus,US,39.9612,-82.9988,86.41,59,40,1.99,scattered clouds
910,Damaturu,NG,11.747,11.9608,82.96,57,99,13.13,overcast clouds
911,Lodja,CD,-3.4833,23.4333,68.16,33,24,0.65,few clouds
912,Forest Grove,US,45.5198,-123.1107,90.79,47,1,3.0,clear sky
913,Sechura,PE,-5.5569,-80.8222,70.86,67,0,18.41,clear sky
914,Kanniyakumari,IN,8.0833,77.5667,80.83,70,100,20.87,light rain
915,Andilamena,MG,-17.0167,48.5833,56.71,94,63,6.89,broken clouds
916,Chernitsyno,RU,51.5074,36.051,67.48,72,0,1.68,clear sky
917,Lacdayan,PH,13.6,122.5333,79.81,85,31,0.76,scattered clouds
918,Zabaykalsk,RU,49.6333,117.3167,68.2,90,81,13.53,broken clouds
919,Murgab,TM,37.4966,61.9714,78.67,34,75,4.61,broken clouds
920,Cowra,AU,-33.8333,148.6833,56.26,94,38,6.76,scattered clouds
921,Selma,US,36.5708,-119.6121,105.03,24,1,6.91,clear sky
922,Constantine,DZ,36.365,6.6147,67.41,68,20,5.75,few clouds
923,Sarangani,PH,5.4033,125.4636,82.94,73,91,2.93,overcast clouds
924,Mount Isa,AU,-20.7333,139.5,65.97,77,53,0.0,broken clouds
925,Jiazi,CN,22.8779,116.067,83.59,76,16,0.74,few clouds
926,Russell,US,32.3502,-85.1999,89.51,65,75,9.22,broken clouds
927,Rincon,US,32.296,-81.2354,90.05,58,75,1.01,broken clouds
928,Kalashnikovo,RU,57.2824,35.2262,62.06,95,72,3.09,broken clouds
929,Matay,EG,28.419,30.7792,82.26,32,9,10.29,clear sky
930,Ulaanbaatar,MN,47.9077,106.8832,51.93,93,0,2.24,clear sky
931,Ramshir,IR,30.8946,49.4092,89.35,30,0,8.95,clear sky
932,Rabo De Peixe,PT,37.8,-25.5833,67.51,83,20,8.05,few clouds
933,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,82.2,33,35,4.34,scattered clouds
934,Tokmak,UA,47.2514,35.7058,70.05,58,0,9.01,clear sky
935,Port Jervis,US,41.3751,-74.6927,86.02,81,65,5.73,broken clouds
936,Turkistan,KZ,43.0,68.0,64.65,33,3,2.73,clear sky
937,Campbellton,CA,48.0075,-66.6727,62.73,94,100,2.44,overcast clouds
938,Arzachena,IT,41.0769,9.3887,69.24,79,0,14.07,clear sky
939,Aykino,RU,62.2248,49.9922,58.73,89,78,3.47,broken clouds
940,Tadine,NC,-21.55,167.8833,71.31,62,81,14.72,broken clouds
941,Balaka,MW,-14.9793,34.9558,62.67,71,6,5.08,clear sky
942,Bonavista,CA,48.6499,-53.1147,62.85,68,3,16.82,clear sky
943,Almeirim,BR,-1.5233,-52.5817,76.69,82,87,1.36,overcast clouds
944,Manono,CD,-7.3,27.4167,73.53,33,2,2.48,clear sky
945,Yeniseysk,RU,58.4497,92.1703,63.52,79,50,4.21,scattered clouds
946,Zavetnoye,RU,47.1194,43.8903,77.58,43,15,5.19,few clouds
947,Akhtubinsk,RU,48.2795,46.1722,73.71,62,18,8.81,few clouds
948,Tornio,FI,65.8481,24.1466,55.42,74,99,1.66,overcast clouds
949,Turki,RU,51.987,43.2731,65.73,93,17,6.85,few clouds
950,Creel,MX,27.75,-107.6333,69.57,44,82,7.49,broken clouds
951,Leopold,AU,-38.1833,144.4667,53.98,90,53,5.01,broken clouds
952,Saint-Pierre,RE,-21.3393,55.4781,67.64,79,0,3.44,clear sky
953,Brookings,US,44.3114,-96.7984,77.41,64,90,11.5,overcast clouds
954,Tabas,IR,33.5959,56.9244,92.44,16,44,6.55,scattered clouds
955,Villaviciosa,ES,43.4813,-5.4357,65.1,93,93,3.18,overcast clouds
956,Porto Novo,BJ,6.4965,2.6036,78.62,82,63,9.19,broken clouds
957,Goderich,CA,43.7501,-81.7165,81.21,80,17,9.4,few clouds
958,French Harbor,HN,16.35,-86.4333,87.8,74,40,5.99,scattered clouds
959,Am Timan,TD,11.0297,20.2827,74.75,87,100,5.3,overcast clouds
960,Aketi,CD,2.7388,23.7833,71.24,93,83,1.97,light rain
961,Lauria,IT,40.0465,15.8358,61.2,86,0,1.03,clear sky
962,Buala,SB,-8.145,159.5921,84.24,73,97,12.33,light rain
963,Kyra,RU,49.5776,111.9753,60.28,83,2,3.78,clear sky
964,Zaporizhzhya,UA,47.8167,35.1833,70.47,64,0,4.47,clear sky
965,Otane,NZ,-39.8833,176.6333,55.0,56,15,7.49,few clouds
966,Clovis,US,36.8252,-119.7029,107.11,24,1,3.0,smoke
967,Bure,ET,10.7,37.0667,56.53,95,100,2.93,overcast clouds
968,Capanema,BR,-1.1958,-47.1808,73.11,96,69,5.03,broken clouds
969,Black River,JM,18.0264,-77.8487,87.98,69,14,4.52,few clouds
970,Porangatu,BR,-13.4408,-49.1486,74.82,33,0,1.03,clear sky
971,Shetpe,KZ,44.1667,52.1167,74.08,42,10,6.58,clear sky
972,Bathurst,AU,-33.4166,149.5806,52.97,87,88,1.01,overcast clouds
973,Vrable,SK,48.2437,18.3085,71.33,82,56,3.89,light rain
974,Aleksandrov Gay,RU,50.147,48.5704,72.81,52,74,5.77,broken clouds
975,Makarov,RU,48.6333,142.8,67.96,84,97,3.87,overcast clouds
976,Haines Junction,CA,60.7522,-137.5108,47.82,89,100,3.2,light rain
977,Tocopilla,CL,-22.092,-70.1979,61.88,76,30,10.25,scattered clouds
978,Pasuruan,ID,-7.6453,112.9075,75.09,65,99,5.95,overcast clouds
979,Awbari,LY,26.5921,12.7805,87.94,19,0,8.16,clear sky
980,Panshi,CN,42.9422,126.0561,78.71,79,80,8.01,broken clouds
981,Paamiut,GL,61.994,-49.6678,43.12,93,82,2.53,broken clouds
982,Sangueya,GN,10.7,-14.3667,75.67,92,99,4.45,overcast clouds
983,Erzin,TR,36.9559,36.2,83.12,91,16,3.11,few clouds
984,Patacamaya,BO,-17.2333,-67.9167,49.51,60,64,5.41,broken clouds
985,Sobolevo,RU,54.4299,31.8996,64.99,98,100,5.53,overcast clouds
986,Lamar,US,33.6668,-95.5836,91.56,52,1,13.8,clear sky
987,Garden City,US,42.3256,-83.331,84.33,70,90,1.01,overcast clouds
988,Sao Felix Do Xingu,BR,-6.6447,-51.995,77.36,46,42,1.81,scattered clouds
989,Utete,TZ,-7.986,38.758,70.43,91,51,4.07,broken clouds
990,Erenhot,CN,43.6475,111.9767,77.72,44,100,0.74,overcast clouds
991,Peniche,PT,39.3558,-9.3811,74.73,86,49,13.76,scattered clouds
992,Nanchong,CN,30.7951,106.0847,77.99,95,100,5.12,moderate rain
993,Basoko,CD,1.2391,23.616,74.01,80,91,4.05,overcast clouds
994,Kashi,CN,39.4547,75.9797,81.23,22,40,11.18,scattered clouds
995,Reconquista,AR,-29.15,-59.65,59.95,93,97,14.0,overcast clouds
996,Acari,PE,-15.4311,-74.6158,64.99,79,49,5.5,scattered clouds
997,Marsh Harbour,BS,26.5412,-77.0636,82.33,72,23,15.12,few clouds
998,Shima,CN,24.4478,117.8111,82.42,86,20,1.77,light rain
999,Cotonou,BJ,6.3654,2.4183,78.78,89,40,12.66,scattered clouds
1000,Ferme-Neuve,CA,46.7001,-75.4493,77.27,66,32,4.63,scattered clouds
1001,Jesus Maria,AR,-30.9815,-64.0942,53.11,74,23,7.31,few clouds
1002,Saint-Francois,FR,46.4154,3.9054,62.04,91,75,8.05,broken clouds
1003,Urumqi,CN,43.801,87.6005,63.55,68,0,2.24,clear sky
1004,Brownsville,US,25.9018,-97.4975,87.8,67,1,5.01,clear sky
1005,Puerto Colombia,CO,10.9878,-74.9547,86.09,85,94,18.03,overcast clouds
1006,Orange,US,33.7,-117.7675,102.97,62,20,1.99,few clouds
1007,Talant,FR,47.3369,5.0089,58.42,94,90,3.44,overcast clouds
1008,Warah,PK,27.4481,67.7978,93.24,52,93,8.08,overcast clouds
1009,Manavgat,TR,36.7867,31.4431,82.81,50,0,5.03,clear sky
1010,Clarksdale,US,34.2001,-90.5709,91.38,52,1,0.0,clear sky
1011,Chatham,GB,51.3789,0.5279,67.1,81,47,5.99,scattered clouds
1012,Elizabeth City,US,36.2946,-76.2511,93.02,61,1,3.0,clear sky
1013,Uribia,CO,11.7139,-72.266,86.67,54,61,20.18,broken clouds
1014,Umm Lajj,SA,25.0213,37.2685,84.43,56,65,7.85,broken clouds
1015,Rae Bareli,IN,26.2167,81.2333,84.33,70,69,10.16,broken clouds
1016,Manado,ID,1.487,124.8455,77.77,94,40,0.0,scattered clouds
1017,Tamale,GH,9.4008,-0.8393,78.48,69,27,5.73,scattered clouds
1018,Darhan,MN,49.4867,105.9228,63.41,79,6,3.8,clear sky
1019,Velka Bites,CZ,49.2884,16.2274,62.38,91,0,9.22,clear sky
1020,Londonderry,GB,54.9981,-7.3093,59.56,79,95,7.99,overcast clouds
1021,Prokhorovka,RU,51.0374,36.7325,71.17,64,0,3.69,clear sky
1022,Wattegama,LK,6.7989,81.4808,77.2,75,96,2.91,overcast clouds
1023,Lyubech,UA,51.7026,30.6569,72.0,77,81,6.31,broken clouds
1024,Payakumbuh,ID,-0.2202,100.6308,67.82,81,100,3.47,overcast clouds
1025,Sandviken,SE,60.6167,16.7667,65.43,87,70,2.44,heavy intensity rain
1026,Jizan,SA,17.3333,42.6667,90.54,54,99,6.78,overcast clouds
1027,Pontianak,ID,-0.0333,109.3333,71.58,100,90,2.3,overcast clouds
1028,Comodoro Rivadavia,AR,-45.8667,-67.5,49.86,46,0,11.5,clear sky
1029,Caibarien,CU,22.5206,-79.4669,87.12,80,75,10.83,broken clouds
1030,Madimba,TZ,-10.4,40.3333,72.57,84,3,11.7,clear sky
1031,Azare,NG,11.6765,10.1948,81.12,63,100,10.13,overcast clouds
1032,Ballina,AU,-28.8667,153.5667,64.36,77,100,8.05,light rain
1033,Fiche,ET,9.8,38.7333,53.15,76,100,3.51,overcast clouds
1034,Dukat,RU,62.55,155.55,62.44,57,100,9.89,overcast clouds
1035,Severnyy,RU,50.677,36.5532,71.64,49,0,4.47,clear sky
1036,Luba,GQ,3.4568,8.5547,75.09,86,81,7.09,light rain
1037,Arman,RU,59.7,150.1667,68.63,56,97,9.44,overcast clouds
1038,Shimoda,JP,34.6667,138.95,73.11,79,96,6.13,overcast clouds
1039,Thunder Bay,CA,48.4001,-89.3168,66.09,63,100,2.91,overcast clouds
1040,Avera,US,33.194,-82.5271,84.38,61,92,5.28,overcast clouds
1041,Senanga,ZM,-16.1167,23.2667,58.17,33,15,8.55,few clouds
1042,Safford,US,32.834,-109.7076,95.05,29,1,17.27,clear sky
1043,Soyo,AO,-6.1349,12.3689,70.95,89,43,7.23,scattered clouds
1044,Istra,RU,55.9178,36.8642,72.09,85,1,2.53,clear sky
1045,Waipawa,NZ,-41.4122,175.5153,54.45,70,64,23.87,broken clouds
1046,San Quintin,MX,30.4833,-115.95,74.66,68,2,11.25,clear sky
1047,Ploemeur,FR,47.7333,-3.4333,63.82,90,0,9.22,clear sky
1048,Leninsk,RU,48.7119,45.1994,75.06,69,50,5.77,scattered clouds
